Order_ID,Customer_ID,Product_ID,Order_Date,Sales
US-2018-100482,JL-15130,TEC-AC-10003441,11/04/2018,27.12
CA-2018-107748,AG-10330,TEC-PH-10003215,10/12/2018,95.84
CA-2018-107748,AG-10330,OFF-PA-10002005,10/12/2018,12.96
CA-2018-153654,MD-17860,OFF-BI-10004465,24/11/2018,19.008
CA-2016-155600,RO-19780,OFF-BI-10000545,04/12/2016,1598.058
CA-2016-155600,RO-19780,OFF-AR-10003752,04/12/2016,36.96
CA-2018-162565,RR-19315,OFF-PA-10001937,11/12/2018,10.368
CA-2018-162565,RR-19315,FUR-FU-10004306,11/12/2018,77.72
CA-2018-162565,RR-19315,FUR-CH-10003973,11/12/2018,520.464
CA-2017-127642,CP-12340,OFF-PA-10000565,21/05/2017,111.96
US-2018-163195,LL-16840,TEC-PH-10003875,17/02/2018,29.16
CA-2018-111332,NC-18340,OFF-AR-10001953,20/05/2018,131.94
CA-2018-111332,NC-18340,OFF-AR-10001374,20/05/2018,25.92
CA-2018-111332,NC-18340,OFF-ST-10003816,20/05/2018,704.76
CA-2018-111332,NC-18340,OFF-FA-10001843,20/05/2018,7.41
CA-2018-111332,NC-18340,OFF-AR-10000657,20/05/2018,21.5
CA-2018-117044,HA-14920,OFF-FA-10000936,11/09/2018,10.528
CA-2018-117044,HA-14920,OFF-PA-10003657,11/09/2018,20.544
US-2017-165078,MA-17995,OFF-BI-10001989,05/11/2017,104.9
US-2017-165078,MA-17995,OFF-AR-10002987,05/11/2017,39.68
US-2017-165078,MA-17995,OFF-LA-10000414,05/11/2017,51.75
US-2018-169320,LH-16900,OFF-AR-10003602,23/07/2018,11.68
US-2018-169320,LH-16900,TEC-AC-10002550,23/07/2018,159.75
CA-2017-158575,SB-20290,OFF-AP-10002998,18/11/2017,103.968
CA-2015-166954,BT-11305,FUR-FU-10003708,25/04/2015,303.25
CA-2015-166954,BT-11305,OFF-AP-10001391,25/04/2015,270.72
CA-2015-166954,BT-11305,FUR-CH-10003973,25/04/2015,1487.04
CA-2016-140830,PS-18970,OFF-EN-10000461,30/11/2016,17.48
CA-2016-140830,PS-18970,OFF-EN-10002831,30/11/2016,71.88
CA-2016-152891,TB-21625,OFF-AR-10004648,25/10/2016,60.45
CA-2016-152891,TB-21625,FUR-TA-10001857,25/10/2016,253.176
US-2016-122784,RA-19915,OFF-BI-10000546,20/07/2016,2.88
US-2016-122784,RA-19915,FUR-BO-10004690,20/07/2016,384.944
US-2016-122784,RA-19915,TEC-PH-10001557,20/07/2016,153.584
US-2016-122784,RA-19915,FUR-BO-10002545,20/07/2016,913.43
CA-2017-156811,BP-11095,OFF-AP-10001366,27/10/2017,43.92
CA-2017-156811,BP-11095,OFF-BI-10001628,27/10/2017,25.032
CA-2018-111556,CD-11920,OFF-PA-10003651,20/11/2018,46.76
CA-2018-111556,CD-11920,FUR-BO-10003159,20/11/2018,183.968
CA-2018-111556,CD-11920,TEC-PH-10001459,20/11/2018,1259.97
CA-2018-111556,CD-11920,OFF-AR-10004602,20/11/2018,68.97
CA-2017-108868,KB-16585,OFF-AR-10001953,08/09/2017,70.368
CA-2017-108868,KB-16585,TEC-PH-10000923,08/09/2017,59.96
CA-2015-142965,SW-20245,OFF-ST-10002583,20/07/2015,25.984
CA-2015-142965,SW-20245,OFF-BI-10000977,20/07/2015,27.36
CA-2017-148740,AH-10690,TEC-PH-10002549,15/11/2017,361.376
US-2015-138758,JL-15835,FUR-CH-10002880,07/07/2015,172.186
US-2015-138758,JL-15835,FUR-FU-10003039,07/07/2015,69.008
CA-2017-131737,GZ-14470,OFF-EN-10003055,17/03/2017,199.9
CA-2017-131737,GZ-14470,OFF-AP-10002945,17/03/2017,901.95
CA-2017-131737,GZ-14470,FUR-FU-10004306,17/03/2017,971.5
CA-2017-114538,RC-19825,OFF-AR-10002445,26/12/2017,11.328
CA-2015-127936,CL-12565,OFF-AR-10002445,02/09/2015,21.24
CA-2016-164336,MW-18220,TEC-AC-10002345,05/07/2016,34.8
CA-2016-164336,MW-18220,OFF-ST-10001558,05/07/2016,38.976
CA-2017-100041,BF-10975,OFF-PA-10001622,20/11/2017,9.08
CA-2017-100041,BF-10975,OFF-PA-10000418,20/11/2017,314.55
CA-2017-100041,BF-10975,OFF-BI-10000343,20/11/2017,4.91
US-2015-154879,SN-20710,OFF-LA-10004425,06/05/2015,5.78
US-2015-154879,SN-20710,OFF-AR-10001897,06/05/2015,107.94
CA-2015-130624,TB-21280,OFF-PA-10003883,21/06/2015,19.65
CA-2015-130624,TB-21280,TEC-PH-10003963,21/06/2015,617.97
CA-2015-130624,TB-21280,OFF-AP-10001303,21/06/2015,59.7
CA-2018-132339,JB-15400,OFF-BI-10003925,19/08/2018,387.99
CA-2015-153983,AH-10210,TEC-PH-10004586,29/11/2015,575.92
CA-2015-153983,AH-10210,OFF-FA-10003495,29/11/2015,30.4
CA-2018-112900,KL-16645,OFF-BI-10002867,09/04/2018,478.24
CA-2015-160157,MH-17455,FUR-FU-10003773,20/12/2015,190.848
CA-2015-139633,EC-14050,OFF-BI-10002954,17/12/2015,5.484
CA-2016-163090,GH-14665,OFF-SU-10002537,17/11/2016,40.92
CA-2015-117016,SC-20095,OFF-AR-10001374,04/03/2015,15.552
CA-2018-159464,TB-21355,OFF-AP-10001492,18/05/2018,17.24
CA-2018-159464,TB-21355,FUR-BO-10003546,18/05/2018,302.94
CA-2018-159464,TB-21355,TEC-PH-10002185,18/05/2018,34.75
CA-2018-159464,TB-21355,OFF-BI-10000315,18/05/2018,113.94
CA-2018-159464,TB-21355,TEC-PH-10002350,18/05/2018,55.98
US-2018-103226,DW-13195,OFF-PA-10002666,22/09/2018,27.18
CA-2018-119452,CL-12565,FUR-CH-10004495,21/03/2018,1805.88
CA-2018-147725,LT-17110,OFF-AR-10001725,14/09/2018,70.95
CA-2017-168893,AP-10915,OFF-FA-10002280,03/11/2017,20
CA-2017-168893,AP-10915,OFF-AR-10001770,03/11/2017,7.98
CA-2017-168893,AP-10915,FUR-FU-10002885,03/11/2017,24.1
CA-2017-168893,AP-10915,OFF-AR-10003772,03/11/2017,8.75
CA-2017-168893,AP-10915,FUR-TA-10003392,03/11/2017,842.94
CA-2017-163398,CB-12415,OFF-BI-10000014,03/05/2017,2.182
CA-2017-163398,CB-12415,OFF-AR-10003217,03/05/2017,27.384
CA-2017-163398,CB-12415,OFF-AP-10002403,03/05/2017,26.406
CA-2017-162726,MT-17815,OFF-PA-10001972,27/12/2017,10.368
CA-2017-162726,MT-17815,OFF-PA-10004041,27/12/2017,23.68
US-2017-111290,DK-13375,TEC-AC-10004975,22/07/2017,109.95
US-2017-111290,DK-13375,OFF-ST-10001932,22/07/2017,965.85
US-2017-111290,DK-13375,OFF-AR-10001761,22/07/2017,29.2
US-2017-111290,DK-13375,OFF-PA-10002262,22/07/2017,32.4
US-2015-147704,SR-20740,OFF-EN-10004483,16/11/2015,78.35
US-2015-147704,SR-20740,OFF-PA-10003270,16/11/2015,31.68
US-2015-147704,SR-20740,OFF-BI-10001634,16/11/2015,29.12
US-2015-147704,SR-20740,OFF-ST-10000675,16/11/2015,169.45
CA-2016-121965,LH-17155,FUR-FU-10000732,19/06/2016,12.56
CA-2016-121965,LH-17155,OFF-PA-10004355,19/06/2016,6.48
CA-2016-121965,LH-17155,OFF-EN-10000056,19/06/2016,186.69
CA-2017-147137,AA-10645,FUR-FU-10000221,04/07/2017,25.4
CA-2017-147137,AA-10645,OFF-EN-10003567,04/07/2017,43.96
CA-2017-147137,AA-10645,FUR-BO-10001811,04/07/2017,1279.165
CA-2017-147137,AA-10645,OFF-ST-10002486,04/07/2017,27.92
US-2016-146745,AS-10630,FUR-CH-10002372,03/09/2016,129.568
US-2016-146745,AS-10630,OFF-BI-10003274,03/09/2016,6.368
CA-2018-115175,MC-17575,OFF-PA-10001878,07/08/2018,244.55
CA-2018-105851,SE-20110,OFF-SU-10002881,13/03/2018,1332.496
US-2018-125717,DS-13030,FUR-FU-10001979,28/09/2018,32.776
US-2018-125717,DS-13030,OFF-ST-10001522,28/09/2018,147.184
US-2018-125717,DS-13030,TEC-AC-10003657,28/09/2018,54.384
US-2018-125717,DS-13030,OFF-BI-10001718,28/09/2018,76.776
US-2018-125717,DS-13030,OFF-PA-10003022,28/09/2018,14.352
US-2018-125717,DS-13030,OFF-AP-10000891,28/09/2018,209.792
CA-2016-163895,NS-18640,OFF-BI-10004970,07/08/2016,3.304
CA-2018-168641,KA-16525,OFF-AR-10003759,24/11/2018,16.38
CA-2018-168641,KA-16525,OFF-EN-10003001,24/11/2018,167.96
CA-2018-168641,KA-16525,FUR-BO-10000780,24/11/2018,321.568
CA-2018-168641,KA-16525,OFF-PA-10001972,24/11/2018,12.96
CA-2018-156895,DJ-13510,FUR-CH-10003535,08/05/2018,128.058
CA-2018-121300,MG-17680,FUR-CH-10003774,29/09/2018,63.686
CA-2018-121300,MG-17680,TEC-AC-10004571,29/09/2018,239.976
CA-2018-121300,MG-17680,FUR-TA-10004442,29/09/2018,344.22
CA-2018-121300,MG-17680,OFF-PA-10002787,29/09/2018,15.552
CA-2018-121300,MG-17680,FUR-FU-10004586,29/09/2018,21.248
CA-2018-121300,MG-17680,OFF-PA-10002606,29/09/2018,8.448
CA-2018-130211,BD-11620,OFF-ST-10000129,22/10/2018,333.09
CA-2018-130211,BD-11620,FUR-TA-10003748,22/10/2018,248.98
CA-2015-147235,CD-11920,OFF-PA-10004948,24/03/2015,24.9
CA-2017-109365,XP-21865,OFF-FA-10001561,03/11/2017,15.26
CA-2017-109365,XP-21865,OFF-AP-10002998,03/11/2017,43.32
CA-2017-109365,XP-21865,OFF-BI-10003981,03/11/2017,43.584
CA-2017-109365,XP-21865,OFF-PA-10001725,03/11/2017,116.28
CA-2017-109365,XP-21865,OFF-BI-10002071,03/11/2017,9.296
CA-2017-109365,XP-21865,OFF-PA-10000477,03/11/2017,19.44
CA-2017-109365,XP-21865,OFF-PA-10004359,03/11/2017,314.55
CA-2016-162621,CA-12055,OFF-BI-10000962,05/09/2016,16.27
CA-2016-162621,CA-12055,OFF-SU-10003567,05/09/2016,69.12
CA-2016-162621,CA-12055,OFF-BI-10003708,05/09/2016,4.47
CA-2018-105921,JM-15250,FUR-TA-10001095,14/08/2018,418.296
CA-2015-150798,JK-15730,TEC-CO-10001571,01/12/2015,659.988
CA-2015-150798,JK-15730,FUR-FU-10000221,01/12/2015,8.128
CA-2015-150798,JK-15730,OFF-PA-10001972,01/12/2015,36.288
CA-2015-150798,JK-15730,FUR-CH-10000015,01/12/2015,909.72
CA-2018-112753,CC-12670,FUR-BO-10004015,18/06/2018,917.9235
CA-2018-112753,CC-12670,OFF-PA-10002036,18/06/2018,38.88
CA-2018-155075,GW-14605,OFF-BI-10003650,02/12/2018,631.176
CA-2015-103401,GR-14560,OFF-PA-10003309,21/11/2015,12.96
CA-2017-124814,FM-14215,OFF-PA-10002787,10/04/2017,12.96
CA-2017-124814,FM-14215,OFF-BI-10000174,10/04/2017,23.2
CA-2015-116757,MS-17980,OFF-PA-10002005,30/06/2015,25.92
CA-2015-116757,MS-17980,OFF-FA-10002815,30/06/2015,21.312
US-2015-138247,BF-11170,TEC-PH-10000213,24/12/2015,173.656
US-2015-138247,BF-11170,OFF-AP-10000828,24/12/2015,361.96
US-2015-138247,BF-11170,TEC-AC-10004708,24/12/2015,62.85
US-2015-138247,BF-11170,TEC-PH-10001530,24/12/2015,818.376
US-2015-138247,BF-11170,OFF-ST-10002301,24/12/2015,20.34
US-2015-138247,BF-11170,FUR-FU-10002554,24/12/2015,23.99
CA-2018-167003,VS-21820,FUR-TA-10001520,23/05/2018,171.288
CA-2017-119935,KM-16225,FUR-FU-10001085,10/11/2017,37.3
CA-2017-119935,KM-16225,OFF-BI-10001597,10/11/2017,81.96
CA-2017-118969,LP-17095,OFF-BI-10002429,02/10/2017,54.792
CA-2017-145240,BG-11740,OFF-ST-10001590,06/09/2017,10.784
CA-2017-120873,BW-11200,FUR-CH-10000847,27/10/2017,290.98
US-2018-111920,PS-18970,OFF-AR-10003179,22/10/2018,36.44
US-2017-128678,RB-19570,OFF-PA-10000807,15/09/2017,21.4
US-2017-128678,RB-19570,OFF-BI-10002103,15/09/2017,48.664
CA-2017-101385,JW-16075,OFF-AR-10004441,25/09/2017,16.56
CA-2018-107167,ND-18460,OFF-ST-10003805,10/06/2018,1347.52
CA-2015-109491,LC-16930,TEC-AC-10001284,20/02/2015,62.31
CA-2015-109491,LC-16930,FUR-FU-10000221,20/02/2015,20.32
CA-2018-105445,BP-11095,OFF-FA-10001229,20/02/2018,9.432
CA-2015-107454,RD-19720,OFF-LA-10001569,02/11/2015,34.86
CA-2015-107454,RD-19720,FUR-FU-10004018,02/11/2015,89.34
US-2018-105046,BE-11335,TEC-PH-10004536,17/07/2018,269.98
US-2018-105046,BE-11335,OFF-PA-10004353,17/07/2018,99.9
US-2018-105046,BE-11335,FUR-FU-10004848,17/07/2018,39.08
CA-2018-152856,RS-19765,TEC-AC-10004864,08/09/2018,116.832
CA-2017-134691,KC-16540,OFF-BI-10002393,14/11/2017,2.296
CA-2017-118759,MB-17305,FUR-CH-10002335,14/11/2017,408.006
CA-2017-118759,MB-17305,OFF-ST-10001590,14/11/2017,40.44
CA-2015-140403,TN-21040,FUR-CH-10002774,10/10/2015,122.352
CA-2015-140403,TN-21040,OFF-EN-10001219,10/10/2015,15.28
CA-2016-163104,MC-18130,OFF-PA-10001947,19/03/2016,11.96
CA-2018-138464,VF-21715,FUR-FU-10003142,08/07/2018,15.84
CA-2018-138464,VF-21715,OFF-BI-10001543,08/07/2018,86.376
CA-2018-138464,VF-21715,OFF-AR-10003560,08/07/2018,18.24
CA-2018-138464,VF-21715,OFF-AR-10004757,08/07/2018,13.12
CA-2016-104129,ES-14080,TEC-PH-10003800,27/02/2016,105.98
CA-2016-104129,ES-14080,FUR-TA-10004152,27/02/2016,493.92
US-2018-132206,MK-17905,OFF-BI-10000756,16/06/2018,5.936
CA-2018-113474,TM-21490,OFF-EN-10004206,30/03/2018,325.86
CA-2016-126557,RL-19615,FUR-CH-10004477,12/07/2016,383.607
CA-2016-126557,RL-19615,TEC-PH-10003505,12/07/2016,148.48
CA-2016-126557,RL-19615,TEC-PH-10000526,12/07/2016,537.544
CA-2016-126557,RL-19615,OFF-BI-10003314,12/07/2016,1.928
CA-2016-126557,RL-19615,OFF-AR-10003190,12/07/2016,6.912
CA-2016-126557,RL-19615,FUR-FU-10001861,12/07/2016,7.76
CA-2016-126557,RL-19615,TEC-PH-10003963,12/07/2016,659.168
US-2018-107636,NM-18520,OFF-LA-10003388,30/04/2018,5.76
US-2015-165862,GK-14620,FUR-TA-10002855,13/07/2015,351.216
US-2015-106334,JF-15490,FUR-CH-10004886,27/12/2015,230.28
US-2015-106334,JF-15490,OFF-PA-10003657,27/12/2015,12.84
CA-2017-101448,EB-13930,OFF-BI-10004738,27/02/2017,56.82
CA-2016-130218,SG-20470,OFF-FA-10003112,23/03/2016,31.56
CA-2016-130218,SG-20470,OFF-ST-10002486,23/03/2016,27.92
US-2018-117331,ND-18370,OFF-BI-10003984,21/10/2018,8.559
CA-2015-127383,CM-11815,OFF-EN-10004773,31/12/2015,49.568
CA-2015-110219,EB-13870,FUR-CH-10001146,05/05/2015,127.869
CA-2016-118871,HM-14860,OFF-EN-10003296,04/12/2016,271.44
CA-2016-118871,HM-14860,TEC-PH-10000193,04/12/2016,110.352
CA-2016-118871,HM-14860,FUR-FU-10002111,04/12/2016,36.4
CA-2018-129490,SJ-20125,FUR-CH-10003298,26/09/2018,419.136
CA-2015-101175,DM-12955,OFF-ST-10004950,09/12/2015,100.704
US-2018-149510,MC-17575,OFF-AP-10002350,03/12/2018,45.216
US-2018-149510,MC-17575,OFF-BI-10004233,03/12/2018,28.782
US-2018-149510,MC-17575,OFF-PA-10001892,03/12/2018,24.448
CA-2016-111990,DB-13660,OFF-BI-10003291,08/11/2016,10.476
CA-2015-169460,NF-18595,FUR-FU-10004017,19/04/2015,76.14
US-2016-152128,NM-18445,OFF-AR-10002445,25/05/2016,21.24
US-2016-152128,NM-18445,OFF-BI-10001718,25/05/2016,127.96
CA-2018-126662,AB-10255,TEC-CO-10004202,17/07/2018,479.984
CA-2017-139395,MG-17650,TEC-PH-10002103,12/12/2017,657.93
CA-2017-139395,MG-17650,FUR-FU-10003724,12/12/2017,33.48
CA-2017-139395,MG-17650,OFF-AR-10003732,12/12/2017,13.9
CA-2017-139395,MG-17650,OFF-ST-10000885,12/12/2017,26.86
US-2015-121734,SE-20110,OFF-BI-10004817,11/04/2015,9.584
CA-2016-110947,AG-10765,OFF-BI-10001670,09/06/2016,113.1
US-2015-150126,AS-10045,OFF-PA-10002709,27/07/2015,65.78
CA-2016-164427,AR-10405,TEC-AC-10004469,31/07/2016,239.7
CA-2017-120250,AP-10720,FUR-FU-10003424,19/09/2017,25.632
CA-2017-121993,JB-16000,OFF-LA-10003720,10/06/2017,23.616
US-2017-100405,TS-21430,OFF-AR-10000390,26/08/2017,8.26
US-2018-163790,NL-18310,OFF-EN-10001335,02/11/2018,76.58
US-2018-163790,NL-18310,OFF-AR-10003469,02/11/2018,8.8
US-2018-163790,NL-18310,OFF-BI-10003718,02/11/2018,590.352
US-2018-163790,NL-18310,OFF-FA-10004838,02/11/2018,5.58
US-2018-163790,NL-18310,FUR-FU-10002508,02/11/2018,25.02
US-2018-163790,NL-18310,OFF-ST-10001511,02/11/2018,452.55
CA-2017-129868,MC-18130,OFF-SU-10000952,26/12/2017,17.76
CA-2017-129868,MC-18130,TEC-PH-10002275,26/12/2017,302.384
CA-2017-129868,MC-18130,FUR-CH-10003535,26/12/2017,146.352
CA-2017-129868,MC-18130,OFF-AP-10004052,26/12/2017,7.9
CA-2017-129868,MC-18130,FUR-TA-10003473,26/12/2017,902.712
CA-2017-129868,MC-18130,OFF-AR-10001897,26/12/2017,53.97
CA-2017-140564,TC-21475,OFF-AR-10000034,05/12/2017,33.92
US-2018-169502,MG-17650,OFF-SU-10004115,28/08/2018,21.81
US-2018-169502,MG-17650,OFF-AP-10001947,28/08/2018,91.6
CA-2016-146948,MG-17890,FUR-CH-10004853,16/07/2016,150.98
CA-2016-146948,MG-17890,OFF-EN-10000483,16/07/2016,137.25
CA-2016-146948,MG-17890,OFF-FA-10001332,16/07/2016,11.52
US-2016-113327,BF-11170,OFF-PA-10003790,26/05/2016,18.272
US-2016-113327,BF-11170,OFF-PA-10003134,26/05/2016,153.728
US-2016-113327,BF-11170,OFF-EN-10004459,26/05/2016,12.224
US-2016-113327,BF-11170,TEC-AC-10003628,26/05/2016,167.944
CA-2016-135020,MS-17770,TEC-PH-10004093,28/05/2016,45.99
CA-2016-135020,MS-17770,OFF-ST-10001490,28/05/2016,535.41
CA-2016-135020,MS-17770,OFF-BI-10000605,28/05/2016,6.096
CA-2016-135020,MS-17770,OFF-PA-10004255,28/05/2016,45.36
US-2018-141852,JE-15745,FUR-FU-10000023,09/11/2018,47.12
CA-2017-109407,HG-14965,OFF-BI-10000285,24/01/2017,31.36
US-2017-165953,EP-13915,OFF-AR-10000588,31/12/2017,47.616
US-2017-165953,EP-13915,OFF-PA-10002250,31/12/2017,23.48
CA-2017-144540,GH-14410,OFF-AP-10002457,05/09/2017,62.79
CA-2017-144540,GH-14410,OFF-FA-10002763,05/09/2017,28.44
CA-2016-159863,DS-13180,TEC-AC-10000109,04/09/2016,134.376
CA-2016-117800,TH-21550,TEC-PH-10002415,21/09/2016,589.9
CA-2016-117800,TH-21550,FUR-CH-10000785,21/09/2016,542.94
CA-2018-145219,RM-19675,TEC-CO-10001449,24/12/2018,2879.952
CA-2018-145219,RM-19675,OFF-BI-10001670,24/12/2018,90.48
CA-2016-161214,SF-20965,OFF-ST-10001328,05/10/2016,77.55
CA-2018-147228,SO-20335,OFF-SU-10001225,09/09/2018,8.832
CA-2018-147228,SO-20335,OFF-PA-10000357,09/09/2018,177.536
CA-2018-147228,SO-20335,OFF-ST-10000046,09/09/2018,258.48
CA-2018-147228,SO-20335,FUR-FU-10000023,09/09/2018,14.136
CA-2017-101336,CK-12760,OFF-ST-10003455,13/11/2017,77.55
CA-2017-101336,CK-12760,OFF-ST-10000876,13/11/2017,24.88
CA-2017-101336,CK-12760,OFF-AR-10003582,13/11/2017,140.75
CA-2017-101336,CK-12760,OFF-ST-10004258,13/11/2017,36.63
US-2016-126235,GA-14725,FUR-FU-10000719,15/10/2016,17.14
CA-2018-168396,BD-11725,OFF-LA-10001297,03/08/2018,51.75
CA-2018-168396,BD-11725,FUR-FU-10000723,03/08/2018,123.96
CA-2016-130456,DS-13180,FUR-BO-10003893,21/08/2016,586.398
CA-2016-130456,DS-13180,OFF-ST-10000736,21/08/2016,80.98
CA-2018-116288,BS-11380,OFF-ST-10000736,12/03/2018,242.94
CA-2018-168228,AP-10915,OFF-AR-10003373,27/04/2018,123.92
CA-2018-168228,AP-10915,OFF-AR-10000390,27/04/2018,12.39
CA-2018-168228,AP-10915,OFF-AR-10001725,27/04/2018,47.3
CA-2017-102162,JF-15565,TEC-CO-10001943,11/09/2017,1599.92
CA-2017-102162,JF-15565,OFF-EN-10002312,11/09/2017,11.09
CA-2018-130141,HA-14905,OFF-BI-10000831,22/10/2018,3.168
CA-2018-130141,HA-14905,FUR-CH-10000749,22/10/2018,579.136
CA-2016-147501,Co-12640,OFF-BI-10002003,02/08/2016,6.368
CA-2016-147501,Co-12640,TEC-MA-10001972,02/08/2016,558.4
CA-2017-143910,BC-11125,FUR-CH-10000225,12/08/2017,145.764
CA-2015-146885,EB-13840,OFF-PA-10001622,30/05/2015,13.62
CA-2017-139556,DB-13360,FUR-CH-10004983,26/04/2017,434.646
CA-2018-129357,KB-16585,OFF-PA-10003228,14/05/2018,440.19
CA-2018-129357,KB-16585,OFF-SU-10004498,14/05/2018,64.4
CA-2018-150987,AH-10120,OFF-PA-10001878,08/04/2018,244.55
CA-2018-150987,AH-10120,OFF-PA-10002923,08/04/2018,195.76
CA-2018-132647,GH-14410,OFF-PA-10001838,17/02/2018,11.76
CA-2018-132647,GH-14410,OFF-ST-10003123,17/02/2018,166.45
CA-2018-159107,KT-16480,OFF-FA-10001332,24/06/2018,2.88
CA-2015-160738,KH-16330,OFF-ST-10003442,05/05/2015,45.248
CA-2016-112130,SV-20785,OFF-AR-10001468,03/05/2016,59.904
CA-2016-112130,SV-20785,OFF-AP-10003266,03/05/2016,23.696
CA-2016-112130,SV-20785,OFF-PA-10002230,03/05/2016,7.968
CA-2016-112130,SV-20785,OFF-AP-10003622,03/05/2016,18.2
CA-2016-112130,SV-20785,TEC-AC-10001542,03/05/2016,27.552
CA-2016-112130,SV-20785,FUR-CH-10002965,03/05/2016,844.116
CA-2016-112130,SV-20785,OFF-ST-10000563,03/05/2016,76.752
CA-2017-111409,PO-18850,OFF-LA-10002787,18/09/2017,3
CA-2017-116232,AC-10450,OFF-BI-10004022,22/09/2017,7.506
CA-2017-116232,AC-10450,OFF-LA-10001158,22/09/2017,16.56
CA-2017-116547,KB-16585,FUR-FU-10000076,10/01/2017,79.92
CA-2017-116547,KB-16585,TEC-AC-10002335,10/01/2017,69.98
US-2018-133200,DB-13555,OFF-BI-10002827,06/05/2018,11.06
US-2018-133200,DB-13555,FUR-BO-10001601,06/05/2018,623.4648
US-2018-133200,DB-13555,OFF-ST-10001932,06/05/2018,772.68
CA-2017-133550,KL-16645,OFF-AP-10001005,31/07/2017,283.14
CA-2017-133550,KL-16645,TEC-PH-10004042,31/07/2017,635.96
CA-2017-133550,KL-16645,TEC-PH-10001079,31/07/2017,118.99
CA-2017-133550,KL-16645,FUR-FU-10002918,31/07/2017,272.94
CA-2018-139416,AG-10270,FUR-FU-10003832,27/03/2018,15.008
CA-2015-114510,JF-15295,OFF-BI-10001617,14/03/2015,33.088
CA-2015-114510,JF-15295,OFF-ST-10000736,14/03/2015,80.98
CA-2015-114510,JF-15295,TEC-AC-10004877,14/03/2015,82.8
CA-2015-114510,JF-15295,OFF-ST-10003221,14/03/2015,21.36
CA-2015-114510,JF-15295,OFF-BI-10003007,14/03/2015,62.048
CA-2017-169215,RE-19450,OFF-FA-10000936,14/07/2017,29.61
CA-2017-127698,MV-18190,TEC-PH-10003811,01/12/2017,863.928
CA-2017-159912,GB-14530,FUR-TA-10004152,29/08/2017,241.92
CA-2017-159912,GB-14530,FUR-BO-10002853,29/08/2017,163.88
CA-2017-159912,GB-14530,OFF-BI-10002071,29/08/2017,3.486
CA-2017-159912,GB-14530,OFF-FA-10000053,29/08/2017,10.584
CA-2017-101987,HL-15040,TEC-PH-10001305,24/06/2017,440.91
US-2018-154851,BP-11155,OFF-BI-10001525,30/03/2018,5.715
CA-2015-138681,CT-11995,FUR-FU-10001876,20/12/2015,51.968
CA-2015-138681,CT-11995,TEC-AC-10003628,20/12/2015,71.976
CA-2015-138681,CT-11995,FUR-CH-10004860,20/12/2015,242.352
CA-2015-138681,CT-11995,OFF-PA-10000357,20/12/2015,221.92
CA-2015-138681,CT-11995,OFF-PA-10003270,20/12/2015,8.448
US-2016-138121,JL-15835,OFF-BI-10000320,17/12/2016,29.52
US-2016-138121,JL-15835,FUR-CH-10003846,17/12/2016,302.94
US-2016-138121,JL-15835,FUR-CH-10004875,17/12/2016,142.36
US-2016-138121,JL-15835,FUR-CH-10003817,17/12/2016,546.66
US-2016-138121,JL-15835,FUR-FU-10002116,17/12/2016,212.13
CA-2018-140298,JK-16120,OFF-AR-10003481,11/05/2018,5.248
CA-2018-140298,JK-16120,OFF-ST-10004180,11/05/2018,74.416
CA-2018-140298,JK-16120,OFF-PA-10003657,11/05/2018,6.848
CA-2018-140298,JK-16120,FUR-FU-10001967,11/05/2018,7.996
CA-2017-166240,DH-13075,OFF-AP-10002082,24/06/2017,8.712
CA-2017-158435,AG-10900,OFF-SU-10000381,17/05/2017,65.17
CA-2017-158435,AG-10900,OFF-LA-10002475,17/05/2017,14.62
CA-2017-158435,AG-10900,FUR-FU-10003975,17/05/2017,173.24
CA-2018-138149,WB-21850,OFF-BI-10003091,29/06/2018,895.92
CA-2018-138149,WB-21850,OFF-ST-10002974,29/06/2018,130.71
CA-2018-138149,WB-21850,OFF-AR-10000255,29/06/2018,11.68
CA-2018-138149,WB-21850,TEC-AC-10001284,29/06/2018,62.31
CA-2015-112403,JO-15280,OFF-BI-10003529,31/03/2015,0.852
CA-2015-108273,EJ-13720,OFF-PA-10000029,16/12/2015,36.288
CA-2015-108273,EJ-13720,FUR-FU-10002116,16/12/2015,56.568
CA-2018-121643,AB-10105,TEC-PH-10002200,18/05/2018,344.704
US-2016-122910,LT-16765,TEC-PH-10000441,12/05/2016,201.584
CA-2018-143126,CM-12655,FUR-TA-10002958,03/12/2018,521.96
CA-2016-129042,EM-13960,OFF-AR-10001662,12/12/2016,8.22
CA-2016-109736,DJ-13420,OFF-PA-10004101,10/10/2016,45.36
CA-2016-142601,DE-13255,OFF-ST-10002756,18/04/2016,947.17
CA-2016-142601,DE-13255,OFF-PA-10000483,18/04/2016,61.96
CA-2015-106229,NR-18550,FUR-TA-10002041,07/06/2015,268.935
US-2018-135230,CK-12325,OFF-AR-10001166,01/09/2018,7.58
CA-2017-159653,JF-15490,OFF-LA-10004345,22/05/2017,14.73
CA-2017-131968,LB-16795,OFF-BI-10002852,11/11/2017,9.888
CA-2017-131968,LB-16795,OFF-AP-10001058,11/11/2017,671.544
CA-2015-119151,MP-18175,OFF-ST-10003470,25/11/2015,1117.92
CA-2015-119151,MP-18175,FUR-BO-10003159,25/11/2015,275.952
CA-2015-123323,LH-16900,OFF-BI-10003684,07/11/2015,123.144
CA-2017-124681,SV-20935,TEC-AC-10000487,18/07/2017,15.576
